NDVI,county_name,date,geoid,year
0.20854302832300833,Plymouth,2025-01-01,19149,2025
0.13342787719746274,Woodbury,2025-01-01,19193,2025
0.0011596417107837102,Carroll,2025-01-01,19027,2025
0.23219622404344617,Dubuque,2025-01-01,19061,2025
0.22218976691439243,Jefferson,2025-01-01,19101,2025
0.15116773098713837,Webster,2025-01-01,19187,2025
0.2518409178886619,Lee,2025-01-01,19111,2025
0.1170168017310334,Marshall,2025-01-01,19127,2025
0.20645227576871233,Worth,2025-01-01,19195,2025
0.21833239290522152,Cerro Gordo,2025-01-01,19033,2025
0.23914330929100994,Davis,2025-01-01,19051,2025
0.2255608777975763,Wapello,2025-01-01,19179,2025
0.20948674812185267,Clay,2025-01-01,19041,2025
0.20936181200278048,Dickinson,2025-01-01,19059,2025
0.20497528278468943,Buena Vista,2025-01-01,19021,2025
0.21959019311657427,Black Hawk,2025-01-01,19013,2025
0.22061027878964168,Grundy,2025-01-01,19075,2025
0.22029533642880442,Bremer,2025-01-01,19017,2025
0.18183520485552596,Harrison,2025-01-01,19085,2025
0.21520249760092752,Mills,2025-01-01,19129,2025
0.2009157614957842,Pottawattamie,2025-01-01,19155,2025
0.22070575770322848,Mahaska,2025-01-01,19123,2025
0.22684626782949668,Marion,2025-01-01,19125,2025
0.26179244192147705,Decatur,2025-01-01,19053,2025
0.11790807989798968,Cedar,2025-01-01,19031,2025
0.20672892322264255,Pocahontas,2025-01-01,19151,2025
0.2133100006325396,Kossuth,2025-01-01,19109,2025
0.21768560655765928,Howard,2025-01-01,19089,2025
0.21852152635331262,Palo Alto,2025-01-01,19147,2025
0.2499509654825542,Ringgold,2025-01-01,19159,2025
0.10486223296020958,Calhoun,2025-01-01,19025,2025
0.23408762196009922,Clarke,2025-01-01,19039,2025
0.222298576777523,Fayette,2025-01-01,19065,2025
0.07610086642226366,Adair,2025-01-01,19001,2025
0.21990478424696125,Chickasaw,2025-01-01,19037,2025
0.20665053774247402,Hancock,2025-01-01,19081,2025
0.19686634422826785,Poweshiek,2025-01-01,19157,2025
0.04695216488469379,Shelby,2025-01-01,19165,2025
0.23821987652610332,Wayne,2025-01-01,19185,2025
0.23098246538619951,Jackson,2025-01-01,19097,2025
0.24061933627753693,Clayton,2025-01-01,19043,2025
0.2438538002820445,Appanoose,2025-01-01,19007,2025
0.25148041300951873,Van Buren,2025-01-01,19177,2025
0.2185150750781002,Wright,2025-01-01,19197,2025
0.21871021397549092,Montgomery,2025-01-01,19137,2025
0.22753423177654064,Union,2025-01-01,19175,2025
0.2136033054364781,Keokuk,2025-01-01,19107,2025
0.22247179059785785,Mitchell,2025-01-01,19131,2025
0.23997427446811526,Winneshiek,2025-01-01,19191,2025
0.07500983925431011,Sac,2025-01-01,19161,2025
0.2245143473796184,Delaware,2025-01-01,19055,2025
0.21400609156604228,Floyd,2025-01-01,19067,2025
0.02393573674835668,Audubon,2025-01-01,19009,2025
0.15254931574990227,Hamilton,2025-01-01,19079,2025
0.2196579786987415,Franklin,2025-01-01,19069,2025
0.21225001715124467,O'Brien,2025-01-01,19141,2025
0.23166283080189545,Sioux,2025-01-01,19167,2025
0.2626215379191393,Allamakee,2025-01-01,19005,2025
0.205803078846259,Winnebago,2025-01-01,19189,2025
0.07584917283581663,Ida,2025-01-01,19093,2025
0.1367246326821679,Cass,2025-01-01,19029,2025
0.19543787987475797,Hardin,2025-01-01,19083,2025
0.23852300598168827,Taylor,2025-01-01,19173,2025
0.23500696576145666,Page,2025-01-01,19145,2025
0.20734268895569344,Cherokee,2025-01-01,19035,2025
0.21835890523152712,Fremont,2025-01-01,19071,2025
0.13972477118433402,Iowa,2025-01-01,19095,2025
0.21655597957338146,Butler,2025-01-01,19023,2025
0.20523600389517968,Emmet,2025-01-01,19063,2025
0.012148957736156029,Crawford,2025-01-01,19047,2025
0.21473843481529262,Buchanan,2025-01-01,19019,2025
0.2111367890887671,Osceola,2025-01-01,19143,2025
0.02435714462821809,Greene,2025-01-01,19073,2025
0.23559357754481725,Henry,2025-01-01,19087,2025
0.2281620588691587,Lyon,2025-01-01,19119,2025
0.22762865742346625,Adams,2025-01-01,19003,2025
0.17109649372129573,Monona,2025-01-01,19133,2025
0.22054642967998944,Humboldt,2025-01-01,19091,2025
0.22670260824095953,Louisa,2025-01-01,19115,2025
0.1791295212531566,Tama,2025-01-01,19171,2025
0.2381726364405319,Monroe,2025-01-01,19135,2025
0.23460522812406848,Lucas,2025-01-01,19117,2025
0.23985873846107425,Des Moines,2025-01-01,19057,2025
0.14713529941126705,Benton,2025-01-01,19011,2025
0.18986547675193569,Linn,2025-01-01,19113,2025
0.21112535020712367,Jones,2025-01-01,19105,2025
0.11422419436308676,Johnson,2025-01-01,19103,2025
0.21251566014972195,Washington,2025-01-01,19183,2025
0.2064957081029657,Clinton,2025-01-01,19045,2025
0.18335656355757932,Scott,2025-01-01,19163,2025
0.1602648445586347,Muscatine,2025-01-01,19139,2025
0.035721610511160594,Story,2025-01-01,19169,2025
0.02065641501525998,Boone,2025-01-01,19015,2025
0.09926768600407665,Madison,2025-01-01,19121,2025
0.22963742283449218,Warren,2025-01-01,19181,2025
0.17571742494688092,Dallas,2025-01-01,19049,2025
0.08681423415048839,Polk,2025-01-01,19153,2025
0.03986055117678233,Guthrie,2025-01-01,19077,2025
0.15926601294861456,Jasper,2025-01-01,19099,2025
0.20868424262070617,Plymouth,2025-01-17,19149,2025
0.2015816006304274,Woodbury,2025-01-17,19193,2025
0.1853615342500734,Carroll,2025-01-17,19027,2025
0.2325040885001854,Dubuque,2025-01-17,19061,2025
0.23454469147782647,Jefferson,2025-01-17,19101,2025
0.2059369120276575,Webster,2025-01-17,19187,2025
0.24847011757926862,Lee,2025-01-17,19111,2025
0.20535590288082103,Marshall,2025-01-17,19127,2025
0.21326743871724374,Worth,2025-01-17,19195,2025
0.2163426115991332,Cerro Gordo,2025-01-17,19033,2025
0.25233099039511137,Davis,2025-01-17,19051,2025
0.23655043695468198,Wapello,2025-01-17,19179,2025
0.2099681859283604,Clay,2025-01-17,19041,2025
0.21025536021204058,Dickinson,2025-01-17,19059,2025
0.2010509919224604,Buena Vista,2025-01-17,19021,2025
0.21284470220050544,Black Hawk,2025-01-17,19013,2025
0.2158266211381219,Grundy,2025-01-17,19075,2025
0.2174626531463834,Bremer,2025-01-17,19017,2025
0.20116513403095881,Harrison,2025-01-17,19085,2025
0.20581415037651055,Mills,2025-01-17,19129,2025
0.20149385497755154,Pottawattamie,2025-01-17,19155,2025
0.22885506193018845,Mahaska,2025-01-17,19123,2025
0.23370174586013773,Marion,2025-01-17,19125,2025
0.24332298995250085,Decatur,2025-01-17,19053,2025
0.21478735995442916,Cedar,2025-01-17,19031,2025
0.19809153202994864,Pocahontas,2025-01-17,19151,2025
0.2143121558652326,Kossuth,2025-01-17,19109,2025
0.21395979909069457,Howard,2025-01-17,19089,2025
0.21608464880443706,Palo Alto,2025-01-17,19147,2025
0.23772539310987564,Ringgold,2025-01-17,19159,2025
0.20103077239159411,Calhoun,2025-01-17,19025,2025
0.23783329911621134,Clarke,2025-01-17,19039,2025
0.21885905719726248,Fayette,2025-01-17,19065,2025
0.2113593568650305,Adair,2025-01-17,19001,2025
0.21747137863745325,Chickasaw,2025-01-17,19037,2025
0.20619527150784797,Hancock,2025-01-17,19081,2025
0.21366857125458827,Poweshiek,2025-01-17,19157,2025
0.19113064808021327,Shelby,2025-01-17,19165,2025
0.2320097277229474,Wayne,2025-01-17,19185,2025
0.23203871738717116,Jackson,2025-01-17,19097,2025
0.2277516940688708,Clayton,2025-01-17,19043,2025
0.24536415986896104,Appanoose,2025-01-17,19007,2025
0.25029370346303975,Van Buren,2025-01-17,19177,2025
0.20580791408348265,Wright,2025-01-17,19197,2025
0.2092271660466045,Montgomery,2025-01-17,19137,2025
0.22683014411327207,Union,2025-01-17,19175,2025
0.2273555720665849,Keokuk,2025-01-17,19107,2025
0.21943453242015476,Mitchell,2025-01-17,19131,2025
0.22381253904090345,Winneshiek,2025-01-17,19191,2025
0.20280222209914178,Sac,2025-01-17,19161,2025
0.22442926083393772,Delaware,2025-01-17,19055,2025
0.2139256738443598,Floyd,2025-01-17,19067,2025
0.1852438310954212,Audubon,2025-01-17,19009,2025
0.20688717254977745,Hamilton,2025-01-17,19079,2025
0.2102118916619115,Franklin,2025-01-17,19069,2025
0.21100579677487868,O'Brien,2025-01-17,19141,2025
0.227664030155083,Sioux,2025-01-17,19167,2025
0.23833514313703358,Allamakee,2025-01-17,19005,2025
0.21642408424088694,Winnebago,2025-01-17,19189,2025
0.20114193162949956,Ida,2025-01-17,19093,2025
0.20300450021489863,Cass,2025-01-17,19029,2025
0.21382884298370491,Hardin,2025-01-17,19083,2025
0.2277201556697858,Taylor,2025-01-17,19173,2025
0.21826319941779188,Page,2025-01-17,19145,2025
0.206659219444355,Cherokee,2025-01-17,19035,2025
0.20467657489587235,Fremont,2025-01-17,19071,2025
0.21472509533621265,Iowa,2025-01-17,19095,2025
0.21399204015037881,Butler,2025-01-17,19023,2025
0.21478564426578267,Emmet,2025-01-17,19063,2025
0.18051335370737412,Crawford,2025-01-17,19047,2025
0.21114267329640346,Buchanan,2025-01-17,19019,2025
